Date,Mean Temp (C),Max Temp (C),Min Temp (C),R. Humidity (%),Wind Speed (m/s),S. Pressure (kPa),Incoming Radiation (MJ/m²),Outgoing Longwave Radiation (Rnl),Net Radiation (MJ/m²/day),ET0 (mm/day)
18-06-1995,32.36,38.7,27.23,52.0,5.41,95.59,1.7868,-1.3877,-0.0119,5.3577
19-06-1995,32.04,37.91,26.49,52.31,5.29,95.68,2.0624,-1.3295,0.2585,5.2173
20-06-1995,32.72,39.12,26.47,49.56,4.67,95.69,1.8395,-1.4097,0.0067,5.0394
21-06-1995,32.97,39.61,26.39,49.31,4.62,95.69,1.4904,-1.4796,-0.332,4.9634
22-06-1995,32.67,39.03,26.33,46.31,4.45,95.62,1.7634,-1.5143,-0.1565,5.1081
23-06-1995,30.83,35.22,26.49,57.69,4.01,95.66,1.277,-1.4327,-0.4494,3.4416
24-06-1995,30.3,35.64,24.48,63.44,3.47,95.67,2.2213,-1.1464,0.5641,2.858
25-06-1995,30.69,36.86,24.91,62.88,3.96,95.68,1.0878,-1.3603,-0.5227,2.981
26-06-1995,32.0,39.39,25.16,54.88,4.72,95.61,1.8256,-1.3245,0.0813,4.5334
27-06-1995,31.95,39.04,25.3,56.81,5.45,95.42,1.9898,-1.2471,0.285,4.8673
28-06-1995,31.48,38.84,24.98,60.0,4.38,95.29,1.3418,-1.333,-0.2998,3.6513
29-06-1995,30.59,36.9,25.23,64.62,4.19,95.3,1.6779,-1.2199,0.0721,3.1266
30-06-1995,29.21,34.56,25.05,71.25,5.11,95.3,1.8904,-1.1352,0.3204,2.914
01-07-1995,29.53,36.34,24.92,65.81,5.62,95.23,1.9405,-1.2188,0.2754,3.775
02-07-1995,29.29,35.51,24.26,64.62,5.3,95.32,1.9284,-1.2498,0.2351,3.6688
03-07-1995,29.66,36.12,24.23,62.5,4.73,95.55,2.0546,-1.2442,0.3379,3.6378
04-07-1995,30.08,37.16,24.08,61.12,4.36,95.64,2.1349,-1.2332,0.4107,3.6169
05-07-1995,30.38,37.76,23.4,60.75,3.45,95.5,2.2041,-1.2055,0.4917,3.0819
06-07-1995,30.68,37.73,23.94,58.5,3.14,95.49,1.8904,-1.2991,0.1565,2.9384
07-07-1995,30.83,37.51,24.48,59.06,2.57,95.54,2.0071,-1.2543,0.2911,2.4972
08-07-1995,30.03,34.65,25.4,65.12,2.3,95.57,1.8913,-1.1933,0.263,1.8939
09-07-1995,29.87,33.74,25.69,69.88,1.22,95.5,2.0062,-1.087,0.4578,1.0207
10-07-1995,29.64,34.12,24.82,69.88,1.9,95.28,1.7315,-1.1502,0.183,1.366
11-07-1995,29.8,34.44,25.75,68.44,1.22,95.28,0.5694,-1.3889,-0.9505,0.6449
12-07-1995,29.17,34.07,24.95,71.19,1.78,95.39,1.6053,-1.1849,0.0512,1.201
13-07-1995,27.53,31.83,24.4,77.12,3.72,95.52,1.4463,-1.2118,-0.0981,1.6712
14-07-1995,27.39,31.71,24.33,77.12,3.52,95.58,1.1664,-1.2726,-0.3745,1.5258
15-07-1995,26.26,28.98,24.41,85.88,4.19,95.39,1.3859,-1.1537,-0.0866,1.0801
16-07-1995,25.56,28.65,23.65,88.0,4.63,95.34,1.2269,-1.1962,-0.2515,0.9357
17-07-1995,26.47,31.29,22.95,82.88,3.68,95.4,1.4308,-1.1848,-0.0831,1.2094
18-07-1995,25.29,27.99,23.44,87.0,4.06,95.37,0.8934,-1.2861,-0.5982,0.8257
19-07-1995,23.56,25.58,22.32,91.25,4.94,95.29,0.7387,-1.3611,-0.7923,0.5438
20-07-1995,24.9,28.61,21.98,86.0,3.86,95.37,0.3154,-1.4352,-1.1923,0.7144
21-07-1995,26.07,30.65,23.19,84.56,4.27,95.5,1.1975,-1.227,-0.3049,1.1626
22-07-1995,25.56,28.75,23.19,85.12,3.95,95.7,1.633,-1.1642,0.0931,1.1141
23-07-1995,24.7,26.58,23.41,87.38,4.39,95.75,0.8251,-1.3285,-0.6932,0.8188
24-07-1995,24.97,27.1,23.78,91.06,4.45,95.46,0.4804,-1.3141,-0.9442,0.4918
25-07-1995,23.73,25.46,22.37,93.31,5.26,95.52,0.6506,-1.3301,-0.8291,0.3968
26-07-1995,25.9,30.38,22.42,85.5,4.66,95.7,1.5206,-1.1584,0.0124,1.2264
27-07-1995,26.63,31.28,23.15,83.88,3.81,95.79,1.7021,-1.1067,0.2039,1.2446
28-07-1995,26.8,31.06,23.23,83.19,2.52,95.79,1.7289,-1.0982,0.233,0.9525
29-07-1995,25.28,27.65,23.65,90.88,2.34,95.49,0.629,-1.2666,-0.7822,0.2336
30-07-1995,26.67,30.93,22.99,84.25,1.91,95.36,1.7937,-1.0768,0.3043,0.7379
31-07-1995,26.85,31.08,23.94,85.38,2.91,95.48,1.9215,-1.0309,0.4487,0.993
01-08-1995,26.48,29.46,24.02,88.19,2.52,95.56,1.8153,-1.0236,0.3742,0.7145
02-08-1995,26.08,29.24,24.15,86.69,3.66,95.44,1.1785,-1.1871,-0.2797,0.8686
03-08-1995,25.85,29.58,23.73,86.38,3.8,95.29,0.7284,-1.2913,-0.7305,0.8095
04-08-1995,25.95,29.94,23.32,85.81,4.18,95.57,1.3176,-1.1859,-0.1714,1.0666
05-08-1995,25.15,28.19,22.93,88.31,3.66,95.78,1.6019,-1.1421,0.0914,0.8227
06-08-1995,26.05,30.3,23.44,85.0,4.42,95.66,1.6036,-1.1419,0.0928,1.2504
07-08-1995,25.95,30.5,23.09,83.0,4.66,95.54,1.6105,-1.1778,0.0623,1.4602
08-08-1995,26.07,30.74,22.83,82.88,4.38,95.45,1.3159,-1.2252,-0.2119,1.342
09-08-1995,24.87,27.86,22.91,86.69,3.23,95.71,1.6848,-1.1661,0.1312,0.8549
10-08-1995,25.61,29.27,23.06,83.88,2.41,95.9,1.0333,-1.2876,-0.4919,0.6752
11-08-1995,26.62,31.98,21.96,80.0,2.62,96.14,2.0123,-1.0995,0.45,1.217
12-08-1995,25.58,29.98,22.41,84.94,2.99,96.03,1.7565,-1.1366,0.216,0.9537
13-08-1995,25.62,30.15,22.46,82.56,4.91,95.67,1.4947,-1.2208,-0.0698,1.5072
14-08-1995,25.85,30.53,22.43,82.56,4.62,95.7,1.2925,-1.2444,-0.2491,1.4088
15-08-1995,26.04,31.14,22.35,82.31,3.82,95.97,1.2943,-1.2371,-0.2405,1.244
16-08-1995,26.22,30.7,23.05,82.44,3.28,96.0,1.7427,-1.1366,0.2053,1.1992
17-08-1995,26.23,31.2,21.98,81.75,2.73,96.01,1.6191,-1.1655,0.0813,1.0467
18-08-1995,26.24,30.78,22.51,81.69,3.16,96.04,1.7911,-1.1324,0.2467,1.2197
19-08-1995,25.43,28.58,23.07,85.38,3.28,96.05,1.0221,-1.27,-0.483,0.8107
20-08-1995,25.66,29.58,22.8,86.06,3.16,96.04,1.0403,-1.2424,-0.4414,0.7595
21-08-1995,25.88,29.63,22.89,85.0,2.94,95.94,1.5371,-1.1486,0.0349,0.8922
22-08-1995,25.34,28.55,23.15,88.56,3.14,95.87,1.3608,-1.1623,-0.1145,0.6729
23-08-1995,25.84,29.59,23.28,86.38,2.98,95.82,1.6563,-1.1094,0.166,0.8546
24-08-1995,25.87,29.61,23.07,86.81,3.11,95.84,1.0714,-1.2072,-0.3822,0.718
25-08-1995,26.03,29.6,23.27,87.0,2.93,95.81,0.5141,-1.294,-0.8982,0.5385
26-08-1995,26.13,29.7,23.37,89.31,2.84,95.71,1.4377,-1.0814,0.0256,0.6212
27-08-1995,25.9,29.76,23.4,88.06,3.41,95.59,1.5915,-1.0905,0.135,0.8282
28-08-1995,26.33,30.48,23.58,87.25,3.04,95.53,1.1163,-1.1616,-0.3021,0.7065
29-08-1995,26.99,30.74,23.55,85.69,1.78,95.42,0.7776,-1.1933,-0.5945,0.3963
30-08-1995,26.91,30.79,23.99,84.94,1.4,95.41,1.3159,-1.1188,-0.1056,0.4481
31-08-1995,27.03,31.11,23.37,84.56,1.66,95.34,1.3522,-1.1059,-0.0647,0.5521
01-09-1995,26.65,30.37,24.24,87.31,2.53,95.23,1.239,-1.1126,-0.1586,0.6304
02-09-1995,26.08,29.35,24.19,88.81,2.83,95.08,0.2359,-1.3117,-1.13,0.3513
03-09-1995,24.69,26.75,23.44,93.62,5.56,95.01,0.1054,-1.3537,-1.2725,0.3148
04-09-1995,24.03,26.39,22.39,90.81,4.33,95.58,1.8455,-1.0998,0.3213,0.7604
05-09-1995,24.06,28.45,21.14,86.88,2.79,95.91,1.8481,-1.1535,0.2695,0.7819
06-09-1995,24.65,29.65,20.29,84.38,2.07,96.05,1.6537,-1.1897,0.0836,0.6933
07-09-1995,25.49,30.0,21.01,80.12,1.71,96.1,1.8472,-1.1574,0.265,0.8048
08-09-1995,24.69,28.41,22.45,86.06,1.85,96.25,1.6762,-1.1622,0.1284,0.5805
09-09-1995,25.37,30.26,21.57,82.62,2.09,96.33,1.6105,-1.1835,0.0566,0.7843
10-09-1995,25.82,30.19,21.52,79.94,1.32,96.33,1.5949,-1.1922,0.0359,0.6023
11-09-1995,26.96,31.63,21.67,75.19,1.23,96.31,1.8153,-1.149,0.2488,0.7713
12-09-1995,27.15,30.86,22.77,78.25,1.23,96.36,1.6883,-1.1142,0.1857,0.6668
13-09-1995,27.21,31.96,23.15,77.88,1.21,96.23,1.7868,-1.1049,0.2709,0.7017
14-09-1995,26.21,31.87,21.39,79.06,2.11,96.04,1.7332,-1.1547,0.1798,1.0001
15-09-1995,26.56,32.08,22.3,80.12,2.16,96.01,1.9293,-1.0784,0.4072,1.0411
16-09-1995,26.26,32.3,20.94,77.44,1.73,95.99,2.0529,-1.1013,0.4794,0.9971
17-09-1995,26.2,31.91,21.23,77.88,2.16,96.02,1.868,-1.1373,0.301,1.1056
18-09-1995,26.03,30.84,22.26,78.62,1.43,96.04,1.6226,-1.1903,0.0591,0.7024
19-09-1995,25.61,31.27,20.91,79.38,1.95,96.05,1.3332,-1.2664,-0.2398,0.8002
20-09-1995,25.29,31.79,21.15,76.56,2.62,96.13,1.8386,-1.2173,0.1984,1.3259
21-09-1995,24.44,30.77,20.01,77.19,2.78,96.21,1.8092,-1.2513,0.1418,1.3071
22-09-1995,24.64,29.93,20.56,81.75,2.78,96.19,1.7669,-1.1802,0.1803,1.0551
23-09-1995,25.32,30.4,20.78,81.44,1.7,96.16,1.6165,-1.1765,0.0682,0.7016
24-09-1995,25.57,29.99,21.6,82.44,1.74,96.24,1.7816,-1.1083,0.2636,0.7325
25-09-1995,26.21,30.81,21.87,76.5,1.68,96.23,1.8576,-1.1393,0.291,0.9489
26-09-1995,25.87,32.11,20.59,72.31,1.77,96.2,1.7349,-1.2541,0.0818,1.1004
27-09-1995,25.47,32.12,19.23,71.25,1.78,96.24,1.8058,-1.2646,0.1258,1.1486
28-09-1995,26.22,32.23,21.65,76.81,2.37,96.22,1.5371,-1.2142,-0.0307,1.1642
29-09-1995,26.48,31.82,21.56,76.69,2.03,96.26,1.4671,-1.2081,-0.0785,1.0059
30-09-1995,27.21,31.84,21.54,70.69,1.11,96.28,1.5803,-1.2252,-0.0084,0.7519
01-10-1995,27.91,33.1,22.08,65.62,1.13,96.32,1.6986,-1.2469,0.061,0.9339
02-10-1995,27.44,32.86,21.3,64.25,1.09,96.45,1.48,-1.3501,-0.2104,0.8535
03-10-1995,27.44,32.48,21.33,65.12,1.02,96.42,1.6079,-1.2946,-0.0565,0.8195
04-10-1995,26.98,31.59,22.08,70.06,1.62,96.32,1.639,-1.2298,0.0323,1.0943
05-10-1995,26.65,32.87,21.09,71.19,1.68,96.33,1.8127,-1.1892,0.2066,1.1447
06-10-1995,27.11,33.55,21.51,63.44,1.27,96.36,1.7669,-1.3041,0.0564,1.1008
07-10-1995,26.58,33.77,20.58,61.69,1.69,96.36,1.4999,-1.438,-0.2831,1.384
08-10-1995,25.41,33.51,19.0,64.06,2.12,96.31,1.7418,-1.3785,-0.0373,1.6385
09-10-1995,24.88,32.44,18.67,66.62,2.34,96.3,1.7695,-1.3462,0.0163,1.6408
10-10-1995,25.8,32.11,21.16,75.12,2.77,96.15,1.62,-1.2177,0.0297,1.4313
11-10-1995,26.97,32.98,22.44,75.06,3.41,96.11,1.5975,-1.1588,0.0713,1.7468
12-10-1995,27.27,33.36,22.63,74.0,2.96,96.13,1.7513,-1.1175,0.231,1.6792
13-10-1995,27.28,32.57,23.04,77.38,2.07,96.2,1.7738,-1.0535,0.3123,1.1208
14-10-1995,26.09,29.64,23.89,83.88,1.32,96.29,1.6088,-1.0629,0.1759,0.5314
15-10-1995,25.44,28.94,22.82,85.06,1.48,96.33,1.5172,-1.0996,0.0686,0.5054
16-10-1995,26.28,31.32,21.41,77.0,0.63,96.37,1.4455,-1.1836,-0.0706,0.3245
17-10-1995,25.9,30.63,22.12,77.44,1.41,96.4,1.2718,-1.2474,-0.2681,0.6386
18-10-1995,24.64,30.5,20.26,75.44,2.48,96.44,1.5466,-1.2684,-0.0776,1.2261
19-10-1995,23.67,30.87,18.73,68.25,2.1,96.4,1.6744,-1.3776,-0.0883,1.3656
20-10-1995,23.31,31.34,16.72,65.38,1.66,96.38,1.6425,-1.433,-0.1683,1.1804
21-10-1995,23.9,32.41,17.18,62.75,1.72,96.47,1.7487,-1.4129,-0.0664,1.3685
22-10-1995,23.69,32.19,16.87,65.75,2.4,96.66,1.7747,-1.3646,0.0018,1.6901
23-10-1995,23.42,31.55,17.4,64.31,2.59,96.81,1.7263,-1.4108,-0.0816,1.8449
24-10-1995,22.66,32.06,15.98,57.12,2.11,96.86,1.696,-1.5528,-0.2469,1.8178
25-10-1995,21.49,31.46,13.6,52.38,2.0,96.8,1.7297,-1.629,-0.2971,1.8696
26-10-1995,21.69,31.25,13.63,55.88,2.17,96.78,1.601,-1.6162,-0.3834,1.8291
27-10-1995,22.29,32.12,14.23,57.75,2.06,96.65,1.582,-1.5796,-0.3615,1.7018
28-10-1995,22.66,32.19,15.36,57.69,1.87,96.58,1.5725,-1.5735,-0.3627,1.5716
29-10-1995,23.15,33.35,15.2,55.75,1.88,96.51,1.6131,-1.5693,-0.3273,1.6926
30-10-1995,22.86,32.59,15.23,54.94,2.21,96.43,1.6468,-1.5702,-0.3022,1.9799
31-10-1995,22.82,32.23,15.49,54.44,2.67,96.45,1.6105,-1.589,-0.349,2.3395
01-11-1995,22.72,32.07,15.51,53.06,1.94,96.53,1.7004,-1.5714,-0.2622,1.8391
02-11-1995,21.44,31.64,14.3,46.56,2.22,96.64,1.6157,-1.7425,-0.4984,2.2724
03-11-1995,20.7,30.98,12.75,43.94,2.09,96.67,1.69,-1.7486,-0.4474,2.23
04-11-1995,20.89,31.26,12.23,48.81,1.46,96.56,1.6079,-1.7016,-0.4635,1.4461
05-11-1995,20.87,31.26,12.35,49.56,1.61,96.53,1.5396,-1.72,-0.5345,1.5455
06-11-1995,20.47,30.95,12.36,53.19,1.86,96.56,1.5396,-1.679,-0.4934,1.6377
07-11-1995,20.6,30.58,12.4,54.94,1.87,96.61,1.5293,-1.6459,-0.4683,1.5782
08-11-1995,21.05,30.44,13.47,55.81,2.23,96.55,1.6036,-1.5861,-0.3514,1.8542
09-11-1995,22.61,31.29,14.69,55.44,2.66,96.31,1.5889,-1.5419,-0.3185,2.2377
10-11-1995,23.72,30.78,17.48,58.44,1.3,96.36,1.6105,-1.4514,-0.2113,1.1232
11-11-1995,24.13,32.44,16.76,54.06,1.32,96.61,1.6217,-1.499,-0.2502,1.2801
12-11-1995,23.86,33.0,16.33,51.31,1.22,96.67,1.5949,-1.5651,-0.337,1.243
13-11-1995,22.83,33.16,14.88,44.88,1.4,96.79,1.5371,-1.7265,-0.543,1.5534
14-11-1995,21.68,32.73,13.3,37.81,1.73,96.89,1.5155,-1.8771,-0.7102,2.0935
15-11-1995,21.16,32.13,12.8,36.38,2.02,96.68,1.4351,-1.9467,-0.8417,2.4151
16-11-1995,20.87,32.32,11.78,39.25,2.0,96.53,1.4023,-1.9141,-0.8343,2.2669
17-11-1995,21.01,32.44,11.82,40.38,1.81,96.61,1.512,-1.8308,-0.6666,2.0674
18-11-1995,21.73,32.64,13.03,35.06,2.27,96.63,1.55,-1.8839,-0.6904,2.8196
19-11-1995,20.65,30.63,13.26,36.44,2.62,96.68,1.4956,-1.9013,-0.7497,3.0134
20-11-1995,20.62,30.87,12.43,35.44,1.72,96.7,1.4178,-1.9522,-0.8605,2.0518
21-11-1995,21.07,31.45,12.18,35.5,1.73,96.72,1.4921,-1.8951,-0.7462,2.1092
22-11-1995,21.96,31.55,12.69,39.19,1.59,96.69,1.4291,-1.8365,-0.7362,1.8343
23-11-1995,23.21,31.48,16.29,43.69,2.22,96.8,1.3582,-1.779,-0.7332,2.3759
24-11-1995,22.26,31.14,15.33,43.0,2.59,96.72,1.4394,-1.7731,-0.6647,2.7457
25-11-1995,21.74,31.01,14.52,30.06,1.76,96.59,1.4135,-2.0223,-0.9339,2.3094
26-11-1995,21.18,31.01,12.01,31.75,1.58,96.67,1.4463,-1.9574,-0.8437,2.0135
27-11-1995,22.59,30.59,14.69,31.56,0.94,96.76,1.4239,-1.9466,-0.8503,1.1838
28-11-1995,23.07,29.43,16.6,43.06,1.23,96.73,1.334,-1.7727,-0.7455,1.3046
29-11-1995,24.39,30.07,18.88,45.44,0.85,96.83,1.4558,-1.6406,-0.5196,0.9074
30-11-1995,24.18,30.65,18.24,51.38,1.11,96.89,1.4092,-1.5729,-0.4878,1.0703
01-12-1995,23.15,30.41,16.34,41.62,2.1,96.85,1.3608,-1.7828,-0.735,2.3106
02-12-1995,22.19,29.5,15.81,35.0,2.01,96.89,1.3245,-1.9397,-0.9199,2.3979
03-12-1995,22.05,30.95,15.23,38.81,1.77,96.88,1.3427,-1.8781,-0.8443,2.0376
04-12-1995,20.79,30.21,13.41,28.25,2.4,96.89,1.3677,-2.0666,-1.0134,3.0937
05-12-1995,20.52,30.07,12.61,19.44,1.94,96.94,1.3841,-2.2309,-1.1651,2.8228
06-12-1995,20.03,30.29,11.8,18.88,2.4,97.05,1.391,-2.242,-1.1709,3.459
07-12-1995,20.3,30.4,11.8,24.0,2.24,97.12,1.4213,-2.1063,-1.0119,3.0728
08-12-1995,20.55,30.24,12.83,30.38,2.19,97.13,1.4031,-1.9984,-0.918,2.7716
09-12-1995,20.54,29.5,12.61,35.0,1.73,97.01,1.3962,-1.9082,-0.8331,2.0486
10-12-1995,21.51,30.09,12.11,33.38,1.1,96.92,1.3522,-1.928,-0.8868,1.3229
11-12-1995,22.48,31.11,14.54,28.44,0.84,97.05,1.3012,-2.0618,-1.0599,1.0492
12-12-1995,21.54,30.94,13.22,32.75,1.49,97.13,1.3055,-1.9892,-0.9839,1.8501
13-12-1995,21.76,30.98,13.48,35.69,1.71,97.12,1.3072,-1.9293,-0.9227,2.0425
14-12-1995,21.61,31.53,13.06,31.0,1.52,97.01,1.3375,-2.0046,-0.9747,1.9603
15-12-1995,21.8,32.01,13.26,31.62,1.59,96.95,1.3625,-1.9795,-0.9303,2.0592
16-12-1995,22.62,32.21,14.95,31.25,1.77,97.08,1.4213,-1.9433,-0.8489,2.3605
17-12-1995,22.54,32.23,14.48,29.25,1.67,97.16,1.4057,-1.9888,-0.9064,2.2822
18-12-1995,21.83,31.58,13.93,31.75,2.21,97.23,1.3867,-1.9613,-0.8936,2.8293
19-12-1995,22.33,32.12,13.79,29.38,1.44,97.16,1.3651,-2.0081,-0.957,1.9386
20-12-1995,21.73,31.57,14.28,31.0,1.48,97.07,1.3072,-2.0318,-1.0252,1.9096
21-12-1995,21.99,30.96,13.69,32.31,1.54,96.96,1.2977,-1.9868,-0.9875,1.9319
22-12-1995,22.6,31.69,15.51,33.31,1.83,96.96,1.3202,-1.9639,-0.9474,2.3196
23-12-1995,22.09,31.34,14.51,33.06,1.81,96.89,1.3522,-1.952,-0.9108,2.2847
24-12-1995,20.42,29.76,13.03,37.81,2.49,96.7,1.3694,-1.883,-0.8285,2.7504
25-12-1995,19.36,27.2,12.55,37.38,3.04,96.97,1.3487,-1.9,-0.8615,3.1224
26-12-1995,18.72,26.73,11.48,51.0,3.23,97.21,1.3651,-1.7074,-0.6563,2.527
27-12-1995,21.56,29.84,13.61,45.06,2.55,97.16,1.3444,-1.7468,-0.7116,2.5123
28-12-1995,23.6,30.08,17.34,46.0,2.3,97.16,1.3202,-1.6975,-0.681,2.3357
29-12-1995,23.48,29.67,17.8,46.31,2.33,97.03,1.2891,-1.7148,-0.7222,2.3298
30-12-1995,23.22,29.1,18.05,51.12,1.53,96.84,1.0446,-1.766,-0.9617,1.3261
31-12-1995,20.6,26.12,17.05,69.12,2.55,96.91,0.8916,-1.662,-0.9754,1.2273
01-01-1996,19.01,23.65,16.18,75.56,2.88,97.02,1.0835,-1.5499,-0.7156,1.0494
02-01-1996,18.15,23.72,15.4,77.31,2.69,97.05,1.2424,-1.5004,-0.5438,0.9331
03-01-1996,19.18,26.0,13.76,72.31,2.27,97.07,1.2658,-1.502,-0.5273,1.027
04-01-1996,19.67,27.44,13.4,64.5,2.66,96.87,1.3781,-1.5313,-0.4702,1.6028
05-01-1996,21.07,29.34,14.49,60.81,2.4,96.65,1.3565,-1.5532,-0.5087,1.6874
06-01-1996,20.9,28.54,13.87,63.5,2.07,96.71,1.3254,-1.5277,-0.5071,1.3418
07-01-1996,20.53,28.19,13.91,62.94,3.12,96.84,1.3202,-1.5537,-0.5371,1.9404
08-01-1996,20.83,29.19,13.71,57.44,2.65,96.93,1.2614,-1.6507,-0.6794,1.9561
09-01-1996,22.03,30.52,14.86,56.0,1.98,96.79,1.2485,-1.6475,-0.6862,1.5963
10-01-1996,22.15,29.22,17.11,50.62,1.77,96.7,1.3306,-1.6928,-0.6683,1.6265
11-01-1996,20.84,29.29,13.57,47.44,1.52,96.65,1.4031,-1.7277,-0.6473,1.4669
12-01-1996,21.8,29.65,14.09,46.75,2.09,96.65,1.417,-1.7022,-0.6111,2.0485
13-01-1996,22.48,31.4,14.89,42.62,1.48,96.61,1.4515,-1.7536,-0.636,1.6452
14-01-1996,21.86,31.04,13.52,40.06,2.34,96.34,1.4463,-1.8071,-0.6935,2.5953
15-01-1996,20.94,28.37,15.4,66.56,3.27,96.3,1.3435,-1.5086,-0.4741,1.847
16-01-1996,19.2,27.81,12.63,42.75,2.02,96.59,1.4662,-1.8123,-0.6833,2.0338
17-01-1996,17.59,27.8,9.74,26.81,2.1,96.85,1.4023,-2.1174,-1.0377,2.5977
18-01-1996,17.43,28.4,8.7,27.38,2.23,96.87,1.4187,-2.1019,-1.0095,2.7394
19-01-1996,17.96,29.12,9.06,25.12,2.01,96.77,1.4671,-2.1161,-0.9864,2.6205
20-01-1996,17.96,29.02,8.96,24.31,1.71,96.7,1.4895,-2.1178,-0.9708,2.2721
21-01-1996,18.97,29.0,9.84,26.56,1.77,96.74,1.5198,-2.0459,-0.8756,2.3114
22-01-1996,20.19,30.44,9.83,25.19,1.43,96.83,1.6356,-1.9922,-0.7328,2.006
23-01-1996,21.41,31.92,12.3,26.19,1.78,96.94,1.5336,-2.0538,-0.8729,2.501
24-01-1996,20.67,30.21,12.47,29.56,2.43,96.94,1.5336,-1.9946,-0.8137,3.097
25-01-1996,21.49,32.27,12.57,25.88,1.97,96.73,1.5232,-2.081,-0.9081,2.772
26-01-1996,21.37,31.13,13.32,27.94,1.49,96.59,1.4515,-2.0817,-0.964,2.0037
27-01-1996,21.65,31.51,13.01,29.56,1.74,96.65,1.4178,-2.065,-0.9733,2.2888
28-01-1996,22.53,32.35,14.72,32.19,2.28,96.78,1.4688,-1.9909,-0.8599,2.9432
29-01-1996,21.23,31.26,13.53,25.75,3.28,96.91,1.5198,-2.1085,-0.9383,4.3104
30-01-1996,20.84,31.67,12.55,12.31,2.15,96.77,1.601,-2.3842,-1.1515,3.5008
31-01-1996,21.15,32.72,11.61,12.06,1.94,96.67,1.6183,-2.3839,-1.1379,3.2284
01-02-1996,21.5,33.4,12.33,17.88,2.18,96.56,1.6727,-2.2153,-0.9274,3.4477
02-02-1996,21.03,32.57,11.7,15.62,2.46,96.67,1.6744,-2.2647,-0.9754,3.8799
03-02-1996,20.8,31.71,11.61,16.06,2.41,96.77,1.5828,-2.3063,-1.0875,3.7053
04-02-1996,21.7,32.3,11.53,19.12,2.03,96.77,1.5276,-2.2552,-1.0789,3.0746
05-02-1996,22.46,33.12,12.98,15.62,1.78,96.72,1.5172,-2.3707,-1.2025,2.8681
06-02-1996,22.44,33.21,12.32,13.81,1.92,96.76,1.6105,-2.362,-1.1219,3.1768
07-02-1996,22.05,33.55,12.22,19.69,1.9,96.7,1.4792,-2.3053,-1.1663,2.9082
08-02-1996,23.37,32.91,15.83,20.94,2.15,96.53,1.5837,-2.2171,-0.9976,3.2998
09-02-1996,22.27,30.68,16.3,23.56,2.18,96.44,1.7384,-2.0801,-0.7416,3.1859
10-02-1996,19.48,28.42,12.58,22.44,2.55,96.73,1.8317,-2.0541,-0.6437,3.4992
11-02-1996,18.73,28.0,10.68,31.31,2.16,96.99,1.7323,-1.9507,-0.6168,2.6198
12-02-1996,19.3,28.64,10.49,36.44,2.24,96.96,1.7029,-1.8784,-0.5671,2.5309
13-02-1996,21.19,31.35,10.97,28.5,1.83,96.65,1.6459,-2.0278,-0.7604,2.4633
14-02-1996,22.47,32.74,12.44,23.69,2.48,96.46,1.5759,-2.1672,-0.9538,3.5439
15-02-1996,22.42,32.42,13.7,21.0,1.89,96.43,1.6934,-2.1836,-0.8797,2.8871
16-02-1996,22.8,32.87,13.75,25.31,1.85,96.56,1.6563,-2.1068,-0.8315,2.6982
17-02-1996,23.7,34.18,14.42,23.25,2.15,96.72,1.6537,-2.1595,-0.8861,3.2666
18-02-1996,24.59,34.56,15.12,22.81,1.84,96.79,1.6433,-2.1659,-0.9005,2.8666
19-02-1996,24.87,35.37,16.07,20.88,2.18,96.65,1.6986,-2.2075,-0.8995,3.5094
20-02-1996,24.48,35.3,15.37,19.25,1.87,96.4,1.8645,-2.1678,-0.7322,3.1285
21-02-1996,24.86,34.94,15.69,24.31,2.07,96.35,1.7911,-2.0721,-0.693,3.2121
22-02-1996,25.67,35.48,16.98,32.56,1.97,96.41,1.7436,-1.9045,-0.5619,2.793
23-02-1996,26.58,36.13,17.9,37.75,2.48,96.5,1.6606,-1.8118,-0.5331,3.2258
24-02-1996,25.25,34.01,17.22,41.19,2.89,96.51,1.722,-1.7487,-0.4228,3.3792
25-02-1996,26.08,33.81,19.75,34.31,3.37,96.44,0.9115,-2.2372,-1.5354,4.0881
26-02-1996,21.82,29.98,15.85,28.38,3.06,96.67,1.8662,-2.0057,-0.5687,3.9812
27-02-1996,22.3,33.09,11.73,15.56,1.51,96.81,1.8896,-2.2674,-0.8124,2.525
28-02-1996,24.27,34.9,13.73,21.5,1.72,96.72,1.9276,-2.103,-0.6188,2.8045
29-02-1996,26.11,36.36,16.08,22.81,2.25,96.71,1.8472,-2.1062,-0.6838,3.6382
01-03-1996,27.28,37.99,16.87,23.69,1.81,96.71,2.039,-1.9879,-0.4179,3.0926
02-03-1996,27.18,36.62,19.59,19.69,2.32,96.6,1.8965,-2.1912,-0.7309,3.976
03-03-1996,24.87,33.87,16.25,22.81,1.42,96.63,1.817,-2.1425,-0.7434,2.255
04-03-1996,24.95,33.8,17.01,27.81,2.19,96.84,1.7522,-2.0625,-0.7133,3.1961
05-03-1996,25.49,35.19,16.06,22.62,1.63,96.75,1.8481,-2.1389,-0.7158,2.6442
06-03-1996,26.39,35.94,16.23,20.06,1.12,96.6,1.785,-2.2273,-0.8528,1.8635
07-03-1996,27.45,37.44,19.09,15.94,1.18,96.58,1.944,-2.3089,-0.812,2.1621
08-03-1996,27.8,38.12,18.69,19.56,1.94,96.56,1.9846,-2.1734,-0.6452,3.4494
